,addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,homepage,mapx,mapy,mlevel,modifiedtime,overview,sigungucode,title,zipcode,tel,telname
523,서울특별시 종로구 돈화문로 71,(와룡동),1,0,A02,A0206,A02060100,130365,14,20071106015429,http://tong.visitkorea.or.kr/cms/resource/44/1570844_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/1570844_image3_1.jpg,"떡박물관 <a href=""http://tkmuseum.or.kr/"" target=""_blank"" title=""새창 : 떡박물관 홈페이지로 이동"">http://tkmuseum.or.kr</a>",126.99060301440001,37.574895158800004,6.0,20180515170215,"떡 박물관에는 떡을 만드는 방법에 따라 찐떡, 친떡, 지진떡, 삶은 떡과 필요한 조리기구들, 떡과 함께 어울릴 수 있는 전통 차와 민속주 등을 전시하고 있다. 떡은 한국인의 생활 속에 깊숙이 들어 앉아 희로애락을 함께 해 온 음식으로 그 종류도 많거니와 맛과 영양, 질감과 향을 위한 배합이 과학적이고 절묘하다. 이러한 떡을 만들때 사용하는 옛조리도구들은 간편한 요즘 도구들에 비하면 다소 불편하고 투박하지만, 그 이름이며 모양새에서 정감이 느껴진다. 이곳에서는 떡살, 다식판, 약과틀, 떡메, 떡틀, 떡목판, 떡가위, 맷돌, 시루, 절구, 체 등 떡 만드는데 필요한 각종 준비도구와 조리도구, 모양을 내는 기구, 자르는 기구, 담는 기구 등을 만날 수 있다.<br />
<br />
* 설립목적<br />
떡박물관이 나이 드신 분들에게는 어릴 적 아궁이에 불을 지피고 밥을 짓는 어머니 모습을 떠올릴 수 있는 추억과 향수의 공간으로, 도시인들과 자라나는 세대에게는 사라져 가는 부엌살림들을 통해 우리 조상들의 지혜롭고 슬기로웠던 삶의 모습과 숨결을 느낄 수 있는 체험의 공간이자 산 교육의 마당이 되었으면 하는 바램이다.
여기 이 작은 문화공간이 우리 조상들이 남긴 삶의 흔적들을 더듬어 보고, 사라져 가는 우리 것에 대해 생각해 볼 수 있는 공간으로 자리잡기를 바란다. 우리 음식문화의 뿌리를 찾고 새로운 문화를 창출하는 길잡이 역할을 할 수 있는 공간이 되길 또한 바란다.<br>",23,떡박물관,3132.0,,
524,서울특별시 강남구 논현로 164,(도곡동),1,0,A02,A0206,A02060600,130514,14,20040610000000,http://tong.visitkorea.or.kr/cms/resource/27/1865327_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/1865327_image3_1.jpg,"라트어린이극장 <a href=""http://www.lattct.com/"" target=""_blank"" title=""새창 : 라트어린이극장 홈페이지로 이동"">http://www.lattct.com</a>",127.04230087139999,37.4842816124,6.0,20180207104258,"‘즐거움이 있고 깨달음이 있는 영어교육’을 추구하였던 ㈜유니북스의 창립자 故박명신 사장의 철학을 담아 만들어진 라트어린이극장은 어린이들에게 다양한 영어체험기회를 제공함으로써 영어를 배우는 즐거움을 깨닫게 해 주기 위해 만들어진 공간이다. 설립 이래 지금까지 &lt;리틀드래곤&gt;, &lt;열두동물 이야기&gt;, &lt;그림자도둑&gt;, &lt;다섯명의 유쾌한 바보들&gt; 등 수준 높은 작품들을 공연해왔다.<br>",1,라트어린이극장,6296.0,,
525,서울특별시 송파구 충민로 17,(문정동),1,0,A02,A0206,A02060300,1845434,14,20130916134127,http://tong.visitkorea.or.kr/cms/resource/63/2031363_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2031363_image3_1.jpg,"<a href=""http://www.raemian.co.kr/gallery/main/intro.do"" target=""_blank"" title=""새창 : 래미안 갤러리 홈페이지로 이동"">http://www.raemian.co.kr/gallery</a>",127.12006060799999,37.4792280418,6.0,20191115172027,"래미안 갤러리는 삼성물산 건설부문 주택 브랜드 ‘래미안’에 대한 홍보 및 판매활동을 하는 주택 전시관이다. 또한, 토목, 건축, 플랜트에 대한 Global비전과 핵심 기술력을 대내외 알리는 브랜드 홍보관이다. 래미안 갤러리의 체험은 드림하우스(실용‧합리‧감성‧자연)를 주제로 하는 홍보영상물을 먼저 상영한다. 상영 후 홍보관으로 이동하여 설명을 듣게 된다. 홍보관은 예술적 가치를 누릴 수 있는 최첨단 주거로 ‘쓰임’과 ‘누림’으로 나뉜다. 쓰임은 주거의 본질을 나타내고 현재 적용이 가능한 편리한 시스템을 체험할 수 있으며, 누림은 자연 친환경적인 콘셉트와 가전제어시스템, 홈 컨트롤 자동센서 등 생활에서 실질적으로 누릴 수 있는 시스템을 체험 할 수 있다. 래미안 갤러리에서는 주거공간의 편의성과 쾌적한 라이프스타일을 제시하고 새로운 주거 트렌드를 창출하고 있다. 매년 새로운 주제로 선보이는 주거관련 新상품, 新기술, 디자인 등을 체험하고 쓰임과 누림에서 최첨단 시스템을 경험할 수 있다.<br>",18,래미안 갤러리,5841.0,,
526,서울특별시 마포구 어울마당로 35,(서교동),1,0,A02,A0206,A02060600,1022243,14,20100517112547,http://tong.visitkorea.or.kr/cms/resource/99/2028299_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2028299_image3_1.jpg,"롤링홀 <a href=""http://www.rollinghall.co.kr/"" target=""_blank"" title=""새창 : 롤링홀 홈페이지로 이동"">http://www.rollinghall.co.kr</a>",126.9200990762,37.548483076,6.0,20181227095441,"10년간 홍대라이브클럽 운영을 통하여 얻은 노하우를 바탕으로 다변화된 현문화시장에서 선진 공연문화를 정착해 나가며 대중과 예술인이 거리를 좁히기 위히서 롤링홀을 설립하였다.롤링홀은 국내외 유명 뮤지션부터 언더그라운드 뮤지션, 인디밴드에 이르기까지 팝 음악에서부터 힙합, 재즈 발라드, 락 까지 다양한 공연을 펼칠 수 있는 열린공간이다. 무대와 객석이 하나가 되어 함께 즐길 수 있으며 뮤지션과 관객이 허물없이 함께 호흡할 수 있는 자유로운 공간이다.홍대 라이브클럽의 자유로운 분위기를 한층 업그레이드 된 시설 안에서 즐길 수 있으며, 대규모 라이브 공연장에서 느낄 수 없는 친근하고 편안한 분위기의 공연을 즐길 수 있다. 최신 설비를 통하여 쾌적한 라이브환경을 조성하였으며, 뛰어난 음향 시스템과 화려한 조명 시스템을 도입하여 양질의 공연을 펼치고 관람할 수 있도록 하였다. 사운드, 조명, 무대시설은 다양한 복합 문화공간으로 활용 할 수 있도록 기획, 시공되었다.<br>",13,롤링홀,4048.0,,
527,경기도 고양시 일산동구 중앙로 1283,(장항동),31,0,A02,A0206,A02060500,130593,14,20050603000000,http://tong.visitkorea.or.kr/cms/resource/07/700707_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/700707_image3_1.jpg,"롯데갤러리 <a href=""http://blog.naver.com/ilsan_lotte"" target=""_blank"" title=""새창 : 롯데갤러리 블로그로 이동"">http://blog.naver.com/ilsan_lotte</a>",126.77209831459999,37.6604590745,6.0,20181227155649,"롯데갤러리는 순수회화를 중심으로 재외작가를 비롯한 국내중견작가의 작품을 주로 전시, 고양 지역뿐 아니라 수도권 시민과 학생들에게 순수회화의 아름다움을 선보이며 미술문화 저변화를 위해 운영되고 있다. 최근 개관한 고양아람누리 아람미술관과 마주하고 있으며 지하철3호선 정발산역과 연결된 백화점 내에 위치하여 접근성이 용이하고 상시로 전시가 기획되어 언제라도 무료로 관람할 수 있는 곳이다.<br>",2,롯데갤러리(일산),10401.0,,
528,서울특별시 송파구 올림픽로 240,(잠실동),1,0,A02,A0206,A02060600,129742,14,20071106012800,http://tong.visitkorea.or.kr/cms/resource/36/2540136_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/36/2540136_image2_1.JPG,"롯데월드 <a href=""http://www.lotteworld.com/"" target=""_blank"" title=""새창 : 롯데월드 홈페이지로 이동"">http://www.lotteworld.com</a>",127.0979394903,37.511229484699996,6.0,20190326175308,"롯데월드는 모험과 신비를 주제로 한 실내 주제공원인 롯데월드 어드벤처, 호수공원인 매직아일랜드,쇼핑몰, 민속박물관, 아이스링크, 호텔, 백화점 등으로 구성되어 관광, 레저,쇼핑, 문화를 한곳에서 해결할 수 있는 대단위 복합생활공간이다. 롯데월드 가든스테이지는 롯데월드 공연의 중심무대로 각종 시즌 뮤지컬 쇼, 공개방송 등의 다양한 이벤트가 진행된다.<br>",18,롯데월드 가든스테이지,5554.0,,
529,서울특별시 송파구 올림픽로 240,(잠실동) 롯데월드 쇼핑몰 3층,1,0,A02,A0206,A02060100,130070,14,20071106014054,http://tong.visitkorea.or.kr/cms/resource/09/1570409_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/1570409_image3_1.jpg,"롯데월드 민속박물관 <a href=""http://www.lotteworld.com/museum/"" target=""_blank"" title=""새창 : 롯데월드 민속박물관 홈페이지로 이동"">http://www.lotteworld.com/museum</a>",127.0979394903,37.511229484699996,6.0,20190326182154,"구석기시대부터 일제강점기까지의 우리역사를 시대별로 구분하여 실제유물과 함께 모형으로 재현하여 알기 쉽고 재미있게 관람이 가능하도록 전시되어 있다. 특히, 모형촌은 축소된 2천여 점의 인형을 이용하여 조선시대의 사계절과 세시풍속, 관혼상제, 양반과 서민들의 생활모습을 사실적으로 표현하였다.<br /><br />* 개관일 1989년 1월 14일<br>",18,롯데월드 민속박물관,5554.0,,
530,서울특별시 송파구 올림픽로 300 롯데월드 몰 B1,(신천동),1,0,A02,A0206,A02060300,2476731,14,20170119141136,http://tong.visitkorea.or.kr/cms/resource/45/2384845_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/2384845_image3_1.jpg,"롯데월드 아쿠아리움 <a title=""새창:롯데월드 아쿠아리움 홈페이지로 이동"" href=""http://www.lotteworld.com/aquarium/index.asp"" target=""_blank"">http://www.lotteworld.com/aquarium/</a>",127.10428328959999,37.5136209882,6.0,20190718145230,"* 국내 최다, 최장, 최고, 롯데월드 아쿠아리움 *<br /><br />전 세계 5대양을 그대로 옮겨놓은 13개의 다양한 테마존에서 해양생물과의 특별한 만남을 가질 수 있다. 강에서 연안으로, 연안에서 바다로 생태계의 흐름을 따라 걸으며 자연의 경이로움을 경험하라!<br /><br />- 650여종 55,000여마리 국내 최다 해양생물 : 롯데월드 아쿠아리움에는 한강 '민물고기'부터, 북극 흰고래 '벨루가'까지 수많은 해양생물이 함께 살아간다.<br /><br />- 25m 넓이의 수조 : 국내 최대 서식 수조로 집이 되어 살아갈 친구들을 위한 바다처럼 여유로운 수조를 설계하였다.<br><br>- 국내 최장 관람창 : 국내에서 가장 큰 메인수조 관람창을 통해 다양한 해양생물을 가까이서 관찰할 수 있다.<br /><br />- 85m 국내 최장 수중터널 : 우리나라에서 가장 긴 수중터널을 따라 머리 위에 펼쳐진 거대한 바다의 신비를 경험할 수 있다.<br /><br />- 생생한 배움의 장 : 국내 최고 최다 14종의 체험 교육 프로그램을 통해 해양생물과 직접 교감하며 공부할 수 있다.<br>",18,롯데월드 아쿠아리움,5551.0,,
531,전라북도 전주시 완산구 전동성당길 8,(경원동1가),37,0,A02,A0206,A02060100,1587301,14,20120330174937,http://tong.visitkorea.or.kr/cms/resource/79/2040779_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2040779_image3_1.jpg,"루이엘모자박물관 <a href=""http://www.lhcc.kr/"" target=""_blank"" title=""새창 : 루이엘모자박물관 홈페이지로 이동"">http://www.lhcc.kr</a>",127.14848107530001,35.8185610364,6.0,20181026143716,"* 행복한 상상을 실현시키는 공간, 루이엘 모자박물관 *<br />
루이엘 모자박물관은 국내 제일의 패션 모자를 디자인, 제조, 유통하는 모자 전문 기업 (주)샤뽀에서 개관하는 복합 문화공간이다. 대표브랜드 ‘루이엘’은 우수한 디자인과 품질로 하이서울 브랜드로 선정되기도 했으며 패션브랜드대상, 대한민국 문화상품대전 수상, 명품브랜드대상을 수상하는 등 아시아의 대표적인 브랜드로 성장하고 있다.
<br />
루이엘 모자박물관은 새로운 도약으로 전주 한옥마을 인근에 고급 모자 브랜드와 문화 콘텐츠를 전목한 아시아 최초의 복합 문화 모자박물관이다. 모자에 관한 모든 것을 볼 수 있는 모자 관련 종합 콘텐츠, 루이엘 모자박물관은 행복한 상상을 실현시키는 공간이다.
<br /><br />
* 모자에 담긴 꿈과 환상의 종합 문화체험 공간 * <br />
루이엘 모자박물관은 전주가 고향인 조현종 대표가 “1,000년 역사가 숨 쉬는 전주에서 모자에 담긴 꿈과 환상의 스토리텔링을 펼쳐 보이고 싶다”며 2010년에 개관했다. 루이엘 모자박물관의 이름인 루이엘은 불어로 ‘그와 그녀’를 뜻하며, 아시아인 최초로 프랑스 파리의 모자전문학교 C.M.T(Cours Modeliste Toiliste)를 졸업한 모자 전문 디자이너인 조현종 대표가 직접 디자인하고 제작하는 국내 유일의 모자 전문 디자이너 브랜드이다.<br />
루이엘 모자박물관은 각 층마다 각각의 테마가 있다. 1층에는 모자샵과 카페 갤러리가 자리하고 2층에는 모자박물관, 그리고 3층에는 모자를 직접 만들어볼 수 있는 체험공방으로 이루어져 있다. 특히, 2층에 위치한 모자박물관에는 고구려 쌍룡총, 무용총 등 고분의 벽화에 나오는 관모류를 비롯한 대나무갓, 말총모자 등 우리나라 고유의 모자, 영국의 근위병 모자, 중절모 등 세계 각국 제품들을 모아 다양한 문화를 느낄 수 있다.<br>",12,루이엘모자박물관,55039.0,,
532,충청남도 서산시 인지면 무학로 1353-4,,34,0,A02,A0206,A02060300,2615319,14,20190814155333,http://tong.visitkorea.or.kr/cms/resource/92/2520292_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/92/2520292_image2_1.JPG,"류방택천문기상과학관 <a href=""http://ryu.seosan.go.kr/""target=""_blank"" title=""새창: 류방택천문기상과학관 "">http://ryu.seosan.go.kr/</a>",126.41318146020001,36.7274220205,6.0,20191209113943,"충남 서산에 위치한 류방택천문기상과학관의 명칭은 국보 제228호 천상열차분야지도를 만든 금헌 류방택의 이름을 따서 지었다. 전시관 로비에는 천상열차분야지도 복제품이 전시 되어 있다. 기상과학관은 천문과학 자료와 천문기기 등을 전시한 전시교육실, 별과 행성을 관측하는 주관측실, 보조관측실, 천체투영실로 구성 되어 있다. 기상 분야에 대한 간단한 체험거리도 준비 되어 있다.<br>",7,류방택천문기상과학관,32016.0,,
533,충청남도 천안시 동남구 태조산길 245,(유량동),34,0,A02,A0206,A02060500,2553395,14,20180711143639,http://tong.visitkorea.or.kr/cms/resource/92/2553392_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/92/2553392_image2_1.JPG,"리각미술관 <a href=""http://ligakmuseum.co.kr/""target=""_blank"" title=""새창: 리각미술관 "">http://ligakmuseum.co.kr/</a>",127.1862397019,36.8201692945,6.0,20191015135656,"리각미술관은 조각가 이종각 선생의 예술적 열정과 성취를 보존하고 연구하기 위한 기념적 성격의 미술관으로 관의 명칭은 조각가 이종각의 이름에서 중간자를 빼고 작명하였다. 갈수록 심화되고 있는 서울의 문화집중현상에 대한 보완적 혹은 대안적 성격을 갖는 '지역'의 현대미술관이라 할 수 있으며 대지 1만 5천700㎡(4천 7백 50평)에 달하는 야외조각공원과 850㎡(260평)에 이르는 실내전시 공간을 활용해서 다양한 현대미술의 실험들을 담아낼 뿐 아니라, 궁극적으로는 미술을 넘어서서 천안 시민들과 소통하기 위한 프로그램들을 창의적으로 구현하는 '문화센터'로서의 기능과 목적을 지향하고 있다.<br>",12,리각미술관,31068.0,,
534,경기도 용인시 처인구 모현면 문형동림로101번길 37,,31,0,A02,A0206,A02060500,130704,14,20060103000000,http://tong.visitkorea.or.kr/cms/resource/13/1785913_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/1785913_image3_1.jpg,"마가미술관 <a href=""http://www.magamuseum.co.kr/"" target=""_blank"" title=""새창: 마가미술관 홈페이지로 이동"">http://www.magamuseum.co.kr</a>",127.19268040700001,37.3318214392,6.0,20180330113757,"마가미술관은 1985년 부지를 매입하여 1986년 건축하였으며 1993년까지  개인 작업실로 사용하다 1994년 미술관용도로 증축을 하였다. 
용인과 분당지역의 대중문화시설로 미술작품 특히, 섬유미술 분야와 판화  작품을 위주로 전시하며 가까이 위치한 등잔박물관과 포은 정몽주 선생 묘소 등과 연계되어 자그마한 문화의 벨트를 이루어 문화공간으로 봉사하는데 그  목적을 두고 있다. <br>",23,마가미술관,16888.0,,
