,addr1,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,mapx,mapy,mlevel,modifiedtime,readcount,sigungucode,tel,title,zipcode,addr2
451,경기도 가평군 가평읍 자라섬로 60,31.0,A02,A0207,A02070200,1267272,15,20110429113740,http://tong.visitkorea.or.kr/cms/resource/56/2493556_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2493556_image2_1.jpg,127.5210475885,37.8208928790,6.0,20190514092458,26033,1.0,010-3360-7846,레인보우 아일랜드 2019,12421,
452,경상북도 구미시 낙동제방길 200,35.0,A02,A0207,A02070200,2417697,15,20160919134002,http://tong.visitkorea.or.kr/cms/resource/12/2618212_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/2618212_image2_1.jpg,128.3680615834,36.1311806135,6.0,20190911104632,8994,4.0,070-5101-6734,레저스포츠 페스티벌 2019,39193,
453,서울특별시 마포구 한강난지로 162,1.0,A02,A0207,A02070200,630131,15,20080930113910,http://tong.visitkorea.or.kr/cms/resource/94/2030394_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2030394_image3_1.jpg,126.8820576461,37.5645888576,6.0,20190924103212,15858,13.0,,렛츠락페스티벌 2019,03900,
454,경기도 과천시 경마공원대로 107,31.0,A02,A0207,A02070200,525883,15,20080326132231,http://tong.visitkorea.or.kr/cms/resource/85/2539685_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/2539685_image2_1.jpg,127.0129712084,37.4488129805,6.0,20190305165638,66105,3.0,1566-3333,렛츠런파크 서울 야간벚꽃축제 2019,13822,
455,경기도 과천시 경마공원대로 107,31.0,A02,A0207,A02070200,2415156,15,20160909172203,,,127.0129712084,37.4488129805,6.0,20191001105839,6738,3.0,1566-3333,렛츠런파크 플라워 피크닉 페스티벌 2019,13822,(주암동)
456,경기도 고양시 일산서구 킨텍스로 217-60,31.0,A02,A0208,A02080500,1363323,15,20110812175830,,,126.7437033703,37.6717044815,6.0,20190422165517,1324,2.0,(전화) 02-780-3074<br>(메일) info@robotworld.or.kr,로보월드 (Robotworld) 2019,10390,(대화동)
457,대전광역시 유성구 엑스포로 107,3.0,A02,A0207,A02070200,2020459,15,20150722171951,,,127.3916889872,36.3749712688,6.0,20190801141245,5670,4.0,042-250-1354,로봇융합페스티벌 2019,34125,(도룡동)
458,제주특별자치도 제주시 노연로 80,39.0,A02,A0208,A02080600,1796048,15,20130218114303,http://tong.visitkorea.or.kr/cms/resource/20/2385920_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/20/2385920_image2_1.JPG,126.4883848641,33.4850425303,6.0,20180621160757,16795,4.0,064-722-3288,로하스박람회 (제주) 2018,63132,
459,서울특별시 송파구 올림픽로 240,1.0,A02,A0207,A02070200,808590,15,20090923142021,http://tong.visitkorea.or.kr/cms/resource/56/2505256_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/56/2505256_image2_1.JPG,127.0983644514,37.5112350469,6.0,20190903095700,140463,18.0,1661-2000,롯데월드 호러 할로윈 : The Invitation 2019,05554,(잠실동)
460,서울특별시 송파구 올림픽로 240,1.0,A02,A0207,A02070200,650452,15,20081111162346,http://tong.visitkorea.or.kr/cms/resource/04/2565704_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/04/2565704_image2_1.JPG,127.0981394766,37.5110683960,6.0,20191211151052,64624,18.0,1661-2000,롯데월드 MAKE A MIRACLE WINTER 2019,05554,
461,서울특별시 송파구 올림픽로 300,1.0,A02,A0208,A02081300,2590396,15,20190219110408,http://tong.visitkorea.or.kr/cms/resource/91/2590391_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/91/2590391_image2_1.JPG,127.1042832896,37.5136209882,6.0,20190219110408,23,18.0,02-3496-7812,롯데월드타워 국제 수직마라톤대회 2019,05551,(신천동)
462,서울특별시 송파구 올림픽로 300,1.0,A02,A0207,A02070200,2487232,15,20170324133736,http://tong.visitkorea.or.kr/cms/resource/07/2597607_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2597607_image2_1.jpg,127.1042832896,37.5136209882,,20190429154336,103959,18.0,02-3213-6701,롯데월드타워 불꽃축제 2019,05551,(신천동)
463,서울특별시 종로구 대학로11길 23,1.0,A02,A0208,A02080200,1333392,15,20110718104901,,,127.0004130287,37.5820528365,6.0,20190405092843,56855,23.0,070-8780-3407,룸넘버 13,03079,(명륜4가)
464,충청남도 공주시 사곡면 마곡사로 966,34.0,A02,A0207,A02070200,1909984,15,20140401110142,,,127.0121513726,36.5592017796,6.0,20190508144343,5813,1.0,관광축제팀 041-840-8090,마곡사 신록축제 2019,32520,(사곡면)
465,제주특별자치도 서귀포시 안덕면 일주서로2100번길 46,39.0,A02,A0207,A02070200,2638733,15,20191127111224,http://tong.visitkorea.or.kr/cms/resource/32/2638732_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/2638732_image2_1.jpg,126.2949957149,33.2548510403,6.0,20191209160044,0,3.0,마노르블랑 064-794-0999,마노르블랑 동백꽃축제 2019,63527,
466,제주특별자치도 서귀포시 안덕면 일주서로2100번길 46,39.0,A02,A0207,A02070200,2600763,15,20190503163044,http://tong.visitkorea.or.kr/cms/resource/55/2600755_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/55/2600755_image2_1.jpeg,126.2930374799,33.2580867635,6.0,20190718101558,43,3.0,064-794-0999,마노르블랑 유럽수국축제 2019,63527,
467,제주특별자치도 서귀포시 안덕면 일주서로2100번길 46,39.0,A02,A0207,A02070200,2562417,15,20181008145113,http://tong.visitkorea.or.kr/cms/resource/60/2616560_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/2616560_image2_1.jpg,126.2950512669,33.2548010467,6.0,20190826161410,1796,3.0,064-794-0999,마노르블랑 핑크뮬리축제 2019,63527,
468,서울특별시 서초구 남부순환로 2406,1.0,A02,A0208,A02080500,630748,15,20081001134136,http://tong.visitkorea.or.kr/cms/resource/23/1807823_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/1807823_image3_1.jpg,127.0137702756,37.4793094549,6.0,20181011094523,9380,15.0,02-514-9292,마니프서울국제아트페어 2018,06757,(서초동)
469,경남 창원시 마산합포구 남성동 223-1,36.0,A02,A0207,A02070200,1076749,15,20100819104047,http://tong.visitkorea.or.kr/cms/resource/01/2616201_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/01/2616201_image2_1.png,128.5773825051,35.2033753668,6.0,20190822135953,27359,16.0,055-224-0009,마산 어시장축제 2019,51721,
470,경상남도 창원시 마산합포구 수산1길 74,36.0,A02,A0207,A02070200,637693,15,20081014151148,http://tong.visitkorea.or.kr/cms/resource/40/2617140_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/40/2617140_image2_1.JPG,128.5757382993,35.1998646204,6.0,20191024143856,371665,16.0,055-225-2347,마산국화축제 2019,51714,(신포동2가)
471,경상남도 창원시 마산합포구 만날고개2길 10-11,36.0,A02,A0207,A02070200,1762280,15,20121204182456,,,128.5515713524,35.1854991283,6.0,20190911093837,23137,16.0,055-296-2266,마산만날제 2019,51757,
472,서울특별시 마포구 월드컵로 243-60,1.0,A02,A0208,A02081300,1849841,15,20131008102154,,,126.8984228484,37.5635948207,6.0,20181016144356,11448,13.0,1566-1936,마약퇴치기원 걷기대회 2018,03901,
473,서울특별시 중구 장충단로13길 20,1.0,A02,A0207,A02070200,2602756,15,20190521172228,http://tong.visitkorea.or.kr/cms/resource/12/2622612_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/12/2622612_image2_1.png,127.0076821872,37.5687878415,6.0,20191007113510,2,24.0,02-2283-2283,마켓을 여행하다 2019,04563,
474,경기도 평택시 팽성읍 안정쇼핑로 15,31.0,A02,A0207,A02070200,1841539,15,20130902131009,http://tong.visitkorea.or.kr/cms/resource/38/2601438_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/38/2601438_image2_1.JPG,127.0443042205,36.9597812375,6.0,20190513161330,24483,28.0,031-652-2996~7,마토예술제 '컬러 & 캐리커쳐 파티' 2019,17982,
475,서울특별시 마포구 월드컵로 243-48,1.0,A02,A0207,A02070200,704383,15,20090310094301,,,126.8979117904,37.5633642833,6.0,20191014093525,53013,13.0,"02-3153-8352, 02-312-1100",마포나루 새우젓축제 2019,03901,(성산동)
476,서울특별시 마포구 성산로 128,1.0,A02,A0207,A02070200,2430744,15,20160930131652,http://tong.visitkorea.or.kr/cms/resource/15/2608915_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2608915_image2_1.jpg,126.9084885998,37.5635061222,6.0,20190703170652,5311,13.0,02-3153-5854,마포동네책축제 '여름 책 열음' 2019,03965,
477,강원도 인제군 북면 만해로 91,32.0,A02,A0207,A02070200,1685015,15,20120801162854,http://tong.visitkorea.or.kr/cms/resource/22/2502822_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2502822_image2_1.jpg,128.3166085986,38.1862375638,6.0,20190823161814,11593,10.0,033-461-1588,만해축전 2019,24606,(북면)
478,강원도 동해시 망상동 393-16,32.0,A02,A0207,A02070200,1824678,15,20130701113530,http://tong.visitkorea.or.kr/cms/resource/04/2555204_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/04/2555204_image2_1.JPG,129.0897126053,37.5932657541,6.0,20190621111112,22804,3.0,033-530-2441,망상해변 문화행사 2019,25700,(망상동)
479,경기도 고양시 일산서구 킨텍스로 217-60,31.0,A02,A0208,A02080600,2449887,15,20161209145617,http://tong.visitkorea.or.kr/cms/resource/12/2501612_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/2501612_image2_1.jpg,126.7457782594,37.6689215091,6.0,20190415112057,1823,2.0,02-6000-6672,매경 창업&프랜차이즈 쇼 2019,10390,(대화동)
480,서울특별시 마포구 증산로 87,1.0,A02,A0208,A02080600,2034306,15,20151019174054,http://tong.visitkorea.or.kr/cms/resource/89/2611689_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/2611689_image2_1.jpg,126.8950118577,37.5703467526,6.0,20190730095442,18626,13.0,02-2262-7316,메이커 페어 서울 2019,03914,
481,부산광역시 해운대구 좌동로 162,6.0,A02,A0208,A02081300,2636606,15,20191118093556,http://tong.visitkorea.or.kr/cms/resource/05/2636605_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/05/2636605_image2_1.png,129.1820888976,35.1751785093,6.0,20191118093556,0,16.0,051-775-2000,메콩바자: 수공예품과 디자인상품 2019,48108,
482,충청남도 당진시 면천면 면천서문1길 69,34.0,A02,A0207,A02070200,988247,15,20100329162910,,,126.6670088811,36.8170771802,6.0,20190307095816,19215,4.0,041-360-8351~2,면천 진달래민속축제 2019,31804,
483,전라남도 해남군 문내면 관광레저로 12-36,38.0,A02,A0207,A02070200,607417,15,20080811141612,http://tong.visitkorea.or.kr/cms/resource/50/2385250_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2385250_image2_1.jpg,126.3116750901,34.5740849043,6.0,20190508164747,42085,23.0,061-286-5261~5,명량대첩축제 2019,59004,
484,경기도 여주시 명성로 71,31.0,A02,A0207,A02070200,1751668,15,20121114101545,http://tong.visitkorea.or.kr/cms/resource/65/184965_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/184965_image2_1.jpg,127.6561404952,37.2601909255,6.0,20191022173704,6124,20.0,031-881-9730,명성황후숭모제 2019,12653,
485,서울특별시 강남구 영동대로 513,1.0,A02,A0208,A02080600,2552462,15,20180703102145,http://tong.visitkorea.or.kr/cms/resource/26/2607726_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/26/2607726_image2_1.JPG,127.0591874466,37.5117592813,6.0,20190621161704,1144,1.0,02-730-7191,명원세계차박람회 2019,06164,
486,강원도 강릉시 경강로2021번길 9-1,32.0,A02,A0207,A02070200,2543724,15,20180419170725,http://tong.visitkorea.or.kr/cms/resource/20/2543720_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/20/2543720_image2_1.JPG,128.8897923899,37.7503881446,6.0,20190730141143,1999,1.0,033-823-3221,명주인형극제 2019,25535,(명주동)
487,부산광역시 강서구 신포길17번길 27,6.0,A02,A0207,A02070200,1083748,15,20100831101040,http://tong.visitkorea.or.kr/cms/resource/22/1409322_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/1409322_image3_1.jpg,128.9316540824,35.1118559793,6.0,20190820134144,42041,1.0,051-271-3398,명지 전어축제 2019,46717,(명지동)
488,서울특별시 용산구 녹사평대로 150,1.0,A02,A0208,A02081300,2559945,15,20180906174357,http://tong.visitkorea.or.kr/cms/resource/44/2559944_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/44/2559944_image2_1.png,126.9903375733,37.5324695283,6.0,20180906174357,318,21.0,02-2232-5749,명창 박정욱 서도소리 [용산 풍류에 담다] 2018,04390,
489,서울특별시 종로구 대학로8길 7,1.0,A02,A0207,A02070200,1030365,15,20100525110323,http://tong.visitkorea.or.kr/cms/resource/64/2544564_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/64/2544564_image2_1.png,127.0029767101,37.5811335446,6.0,20190426154856,23662,23.0,02-765-5352,모다페 2019,03086,(동숭동)
490,서울특별시 중구 세종대로 110,1.0,A02,A0208,A02081300,2395433,15,20160727172925,,,126.9783710306,37.5665986816,6.0,20190424154749,2182,24.0,02-739-5812,모두의 시민청 2018,04524,(태평로1가)
491,서울특별시 강남구 영동대로 513,1.0,A02,A0208,A02080600,2552469,15,20180703105347,http://tong.visitkorea.or.kr/cms/resource/67/2552467_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/67/2552467_image2_1.JPG,127.0591874466,37.5117592813,6.0,20190829091734,909,1.0,02-2049-3325,모두투어 여행박람회 2019,06164,
492,서울특별시 종로구 세종대로 지하 172,1.0,A02,A0207,A02070200,2383974,15,20160516110321,http://tong.visitkorea.or.kr/cms/resource/34/2617834_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2617834_image2_1.jpg,126.9778738825,37.5656098983,6.0,20190906144224,5243,23.0,02-861-3020,모두하나대축제 2019,03154,
493,대전광역시 서구 청사로 189,3.0,A02,A0207,A02070200,2560510,15,20180914104246,http://tong.visitkorea.or.kr/cms/resource/70/2622770_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/70/2622770_image2_1.png,127.3849288483,36.3614254763,6.0,20191004100414,541,3.0,1833-3197,목재문화페스티벌 2019,35208,
494,전라남도 목포시 영산로75번길 5 근대역사문화공간,38.0,A02,A0207,A02070200,2559006,15,20180828091424,http://tong.visitkorea.or.kr/cms/resource/36/2630336_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/2630336_image2_1.jpg,126.3842968662,34.7896785040,6.0,20191024154502,3054,8.0,061-270-8321,목포 문화재야행 2019,58728,
495,전라남도 목포시 삼학로92번길 68,38.0,A02,A0207,A02070200,574014,15,20080613091941,http://tong.visitkorea.or.kr/cms/resource/52/2590352_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2590352_image2_1.jpg,126.3922741039,34.7828349612,6.0,20191002094629,100980,8.0,061-270-8441~8442,목포항구축제 2019,58751,
496,경상북도 영주시 문수면 무섬로234번길 41,35.0,A02,A0207,A02070200,1718424,15,20120913164142,http://tong.visitkorea.or.kr/cms/resource/77/1685077_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/1685077_image3_1.jpg,128.6213025371,36.7316057476,6.0,20191017104652,22631,14.0,054-630-8703,무섬외나무다리축제 2019,36173,(문수면)
497,전라남도 무안군 일로읍 백련로 333,38.0,A02,A0207,A02070200,1302214,15,20110607135149,http://tong.visitkorea.or.kr/cms/resource/85/2016085_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/85/2016085_image2_1.JPG,126.5298267525,34.8601285157,6.0,20190528173623,119304,9.0,061-450-5114,무안연꽃축제 2019,58571,
498,전라남도 무안군 해제면 용산길 140,38.0,A02,A0207,A02070200,1953493,15,20141002132257,,,126.3319661146,35.1038921844,6.0,20190528173319,23167,9.0,061-450-5473,무안황토갯벌축제 2019,58504,(해제면)
499,서울특별시 강남구 영동대로 513,1.0,A02,A0207,A02070200,2045414,15,20151203141943,http://tong.visitkorea.or.kr/cms/resource/72/2639672_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2639672_image2_1.jpg,127.0591874466,37.5117592813,6.0,20191217170034,23271,1.0,코엑스 전략사업팀 (02-6000-8120/1106),무역센터 겨울축제 '코엑스 윈터페스티벌' 2019,06164,
500,경기도 수원시 팔달구 정조로 825,31.0,A02,A0208,A02081300,1805914,15,20130419102826,http://tong.visitkorea.or.kr/cms/resource/62/1998262_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/1998262_image2_1.jpg,127.0134508573,37.2816684780,6.0,20190402175033,29752,13.0,수원시립공연단(031-267-1644),무예24기 시범공연 2019,16258,(남창동)
501,충청남도 보령시 웅천읍 열린바다2길 46,34.0,A02,A0207,A02070200,1093672,15,20100915135856,http://tong.visitkorea.or.kr/cms/resource/54/221554_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/221554_image3_1.jpg,126.5370356477,36.2484264279,6.0,20190904174844,123231,5.0,무창포어촌계 041)936-3510,무창포 신비의 바닷길 대하·전어 축제 2019,33508,
502,충청남도 보령시 웅천읍 열린바다2길 46,34.0,A02,A0207,A02070200,704055,15,20090309110204,http://tong.visitkorea.or.kr/cms/resource/97/2591597_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/97/2591597_image2_1.JPG,126.5379744963,36.2467238620,6.0,20190311133520,146243,5.0,무창포어촌계 041-936-3510,무창포 신비의 바닷길 주꾸미·도다리 축제 2019,33508,(웅천읍)
503,충청남도 보령시 웅천읍 열린바다1길 10,34.0,A02,A0207,A02070200,1071143,15,20100809134350,http://tong.visitkorea.or.kr/cms/resource/21/2023721_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2023721_image3_1.jpg,126.5363219057,36.2452490024,6.0,20190809094905,72163,5.0,041-936-3561,무창포 신비의 바닷길축제 2019,33508,(웅천읍)
504,강원도 춘천시 약사고개길49번길 13,32.0,A02,A0207,A02070200,2505456,15,20170904163007,http://tong.visitkorea.or.kr/cms/resource/53/2621653_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/2621653_image2_1.jpg,127.7277827220,37.8750098639,6.0,20191002153819,3091,13.0,010-4718-3836,무한청춘페스티벌 ‘약사랜드’ 2019,24355,
505,경상북도 문경시 점고길 21,35.0,A02,A0207,A02070200,2614467,15,20190807135047,http://tong.visitkorea.or.kr/cms/resource/55/2617555_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2617555_image2_1.jpg,128.1856036400,36.5944771989,6.0,20190904162956,0,7.0,054-433-0072 / 054-550-6560,문경 드론축제 2019,36975,(모전동)
506,경상북도 문경시 문경읍 새재로 932,35.0,A02,A0207,A02070200,635451,15,20081010095748,http://tong.visitkorea.or.kr/cms/resource/52/2618152_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2618152_image2_1.jpg,128.0769835905,36.7615977206,6.0,20191002150754,102804,7.0,054-571-7677,문경 사과장터 2019,36919,
