,addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,homepage,mapx,mapy,mlevel,modifiedtime,overview,sigungucode,tel,telname,title,zipcode
365,서울특별시 송파구 동남로4길 10,,1,A04,A0401,A04010600,706303,38,20090313165516,http://tong.visitkorea.or.kr/cms/resource/33/1920633_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/1920633_image3_1.jpg,"<a href=""http://blog.naver.com/rodeo1st"" target=""_blank"" title=""새창: 문정동 로데오거리 블로그로 이동"">http://blog.naver.com/rodeo1st</a>",127.1238710967,37.4889436498,6.0,20180227161338,"문정동 로데오거리는 약 200여개의 브랜드 상설할인매장이 밀집해 있는 최고의 쇼핑거리이다. 문정1동 주민자치센타(舊동사무소)를 중심으로 T 字 zone을 형성하고 있으며 중앙거리 1000m, 골목거리 400m에 이르고 쇼핑편의를 위해 공영주차장(매장에서 상품구입시 무료주차권 배부), 외국인관광객전용주차장(외국인관광객 무료)이 설치되어있다. 
문정동 거리는 한국의 대표적인 할인매장 1번지로 스포츠, 캐주얼, 신발에서부터 남여 정장, 골프웨어 등이 위치하고 있어 10대부터 30~40대 중장년층까지 폭넓은 소비자가 찾는 곳으로도 유명하다. 게다가 국내외 유명 브랜드샵이 밀집되어 있어 백화점에서는 가격부담 때문에 구입하지 못했던 상품을 쉽게 구입할 수 있다. 70-80% 할인된 브랜드 제품이 가득한 문정동 거리는 중앙 거리를 중심으로 곁가지 골목이 뻗어 있다. 이곳에서 쇼핑할 때에는 현재 유행하는 상품보다는 이월 상품이 주를 이루기 때문에 클래식한 제품을 고르면 후회가 없다. 즉, 남녀정장, 핸드백 등은 유행보다는 옷의 품질이 중요하므로 구매하기에 좋다. 그리고 재고처리 되면서 가벼운 구김이나 손때가 묻은 경우가 있는데, 이는 한번 세탁하면 없어지므로 크게 개의치 말자. 그보다는 재봉질 상태와 보조단추 등을 꼼꼼히 살펴야 한다. 또 한가지 체크할 것은 쇼핑 기간이다. 할인매장도 상품이 많은 기간과 없는 기간이 있다. 대부분 상품이 교체된 직후 매장을 찾으면 좀더 다양한 제품을 고를 수 있다. 일반적으로 백화점 매장과 비슷한 시기에 바뀌는데 하절기에는 로데오거리 축제가 있는 5월에, 동절기에는 9월에 할인 품목이 많다. 주의할 것은 일단 제품을 사면 교환은 할 수는 있지만 할인을 많이 해주기 때문에 환불을 해주지 않는 매장이 많다는 점이다. 마음에 드는 물건은 사기 전에 직접 매장에서 입어보고, 바느질 상태 등을 꼼꼼하게 체크하는 것이 중요하다. 문정동 로데오거리는 이제 국내 관광객 뿐만 아니라 외국인 관광객도 필수적으로 찾는 코스가 되었다. 외국에서도 유명한 브랜드 상점이 많기 때문이다. 일본인, 중국인, 홍콩인 관광객들이 많이 찾는데, 중국이나 홍콩인들은 관광버스를 이용한 단체 쇼핑이 많고 일본인들은 두세명이 무리지어 다니는 개인 쇼핑이 주를 이룬다. 평일에는 1천여명, 주말에는 하루 평균 2만명 이상이 찾기도 한다. 이러한 영향으로 문정동 로데오 거리에는 영어를 비롯한 외국어를 흔하게 볼 수 있다. 외국어 간판도 많고 외국어로 소통이 가능한 점원들도 있다. 가격태그를 외국어로 표시한 곳도 있다. 피자점을 비롯해 커피숍, 식당가, PC방 오락실들이 매장 뒤쪽 골목에 자리잡고 있고 특히 동사무소 뒷편에 수령 600년의 느티나무 공원을 비롯해 주변공원에서 쇼핑의 피로를 풀 수 있다. 
또한 단순한 쇼핑의 거리에서 문화의 거리로 거듭나기 위해 문정동 로데오거리에서는 매년 5월에 ‘문정동 문화대축제’를 매2년마다 문정동 로데오 거리 축제를 열고 있다. 축제기간에는 한국의 전통공연은 물론 전통혼례, 참가국 의상행렬 등 화려한 거리 퍼레이드와 힙합 댄스가 어우러진다. 기획세일도 있어 매주 토, 일요일, 공휴일 문정동주민자치센타 야외무대에서 불우이웃돕기브랜드 초대전으로 더욱 저렴한 가격으로 상품을 구입할 수 있다.<br>",18,02-400-1633,문정동 로데오상점진흥회 협동조합 담당자,문정동 로데오거리,05805
366,서울특별시 강남구 삼성로 731,,1,A04,A0401,A04010600,852310,38,20091030143935,http://tong.visitkorea.or.kr/cms/resource/39/1920639_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/1920639_image3_1.jpg,"<a href=""http://www.mucha.co.kr"" target=""_blank"" title=""새창 : 뮈샤 홈페이지로 이동"">http://www.mucha.co.kr</a>",127.048721476,37.5208024873,6.0,20180305154539,"명품주얼리 ㈜뮈샤는 국내스타들이 선호하는 주얼리로써 한류스타뿐아니라 유명인사의 주얼리 코디를 디자이너 작품으로 재작하므로 유행을 선도하고 있다.
일본 애니메이션 겨울연가에 폴라리스 목걸이를 디자인하였으며 사랑을 모티브로 하여
디자인된고품격 주얼리로 뛰어난 세팅력과 창의적인 디자인으로 세상의 단하나뿐인 아름다운 주얼리를 보실 수 있는 공간이다. <br>",1,1588-9391,㈜ 뮈샤,뮈샤,06067
367,서울특별시 강남구 압구정로 228,대웅빌딩 1층 (신사동),1,A04,A0401,A04010600,2497259,38,20170622111902,http://tong.visitkorea.or.kr/cms/resource/62/2579662_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/2579662_image3_1.jpg,"<br /><a href=""http://blog.naver.com/miraii_opt"" target=""_blank"" title=""새창 : 미라이안경 홈페이지로 이동"">http://blog.naver.com/miraii_opt</a>",127.0328227001,37.528690174299996,6.0,20190318113745,"
서울 강남구 압구정로에 자리한 미라이안경은 2006년에 개장했다. 컨설팅 전문 안경점으로 자리하기 위해 오랜 시간의 준비 기간이 필요했다. 보다 철저한 검안 시스템을 도입해 운영한다. 눈의 편안함과 정확한 시력교정을 위한 검안 과정에 많은 시간을 들인다. 2개의 검안실에는 최신 장비를 갖췄고 전 직원은 안경광학을 전공한 전문가로 자리한다. 높은 퀼리티를 자랑하는 국내외 브랜드 중에도 국내 실정에 맞고 트렌드에 적합한 엄선된 제품들만 취급한다. 매장 안에는 브랜드와 종류별로 다양한 안경테, 선글라스, 콘택트렌즈 등을 구분해놨다. 간단한 식음료를 제공하는 휴식 공간과 명품 안경테를 시연할 수 있는 별도의 자리를 마련했다. 매장 입구 안내데스크 옆에 마련한 공간에는 젊은 감각의 디자인을 지닌 제품군을 진열했다. 지인 추천 가격할인 등 미라이안경만의 특별 이벤트도 종종 마련한다.
<br>",1,02-517-1478,미라이안경,미라이안경[한국관광 품질인증/Korea Quality],06023
368,서울특별시 종로구 종로 183,,1,A04,A0401,A04010600,1304838,38,20110610180151,http://tong.visitkorea.or.kr/cms/resource/95/1308995_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/1308995_image3_1.jpg,,126.9986579401,37.5712262854,6.0,20180315140235,"MIBO(미보)주얼리는 목걸이, 반지, 귀걸이 등을 판매하는 귀금속 매장이다. 매장 안에는 금/은 외에도 루비, 사파이어, 진주 등 다양한 보석들을 갖추고 있어 
고객들의 눈길을 끈다.&nbsp;이 매장에서 가장 많이 판매되는 제품은 다이아몬드로, 최고의 품질로 고객을 
만족시키기 위해 유명 보석 브랜드인 Rex(렉스)의 정품 다이아몬드만을 판매하고 
있다. 그 중에서도 다이아몬드 반지에 대한 판매가 가장 높으며, 이외에도 고급예물시계, 
순금으로 만든 반지 및 목걸이 등이 주로 판매되고 있다. 아울러 이 매장에서는 고객이 원하는 디자인으로 반지, 목걸이 등 맞춤 주문 제작이 
가능하여 독특하고 개성 있는 제품 구매가 가능하다.<br>",23,02-2273-7622,미보주얼리,미보 주얼리,03130
369,부산광역시 중구 중구로 31,(부평동1가),6,A04,A0401,A04010600,985921,38,20100325171758,http://tong.visitkorea.or.kr/cms/resource/72/1009672_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/1009672_image3_1.jpg,,129.0277126953,35.1006728859,6.0,20180525111104,"부산시 중구 신창동에 위치한 미술의거리는 2005년 4월 16일에 소개된 이후 미술의거리 기념전, 부산국제영화제특별전, 문화체험행사 등 크고 작은 전시회와 함께 각종 시연, 체험교실 및 후배양성, 다양한 미술품의 제작과 보급 등 부산미술의 아방가르드(avant-garde) 역할을 자임해 오고있고 부산 중구의 관광벨트 내지는 문화벨트의 중심지적 역할에 충실하면서 부산문화예술의 수준향상에 기여하고 있다.",15,"051-860-7792, 051-860-7795, 051-244-7691",,미술의 거리,48978
370,충청북도 청주시 상당구 미원면 미원시내2길 14-22,,33,A04,A0401,A04010100,132026,38,20020422000000,http://tong.visitkorea.or.kr/cms/resource/70/1983870_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/1983870_image3_1.jpg,,127.654613917,36.6327825583,6.0,20190226162238,"충청북도 청원군 미원면 미원리(米院里)에서 열리는 
장. &nbsp;미원면 미원리에서 열리는 장으로 보은, 청천, 부흥 지역의 교통 
요충지이다. 주로 지역특산물이 판매되는데, 특히 소백산맥의 중령에서 생산되는 
고랭지채소가 여름철 농가소득 증가에 크게 기여하고 있다. 또한 미원, 청정 지역에서 
생산되는 청결고추도 우수 농산물로 인정받고 있다. 매월 4일과 9일에 장이 열린다. 
<br /><br />미원장이 서는 곳은 청주에서 보은 방면으로 약 
26km에 위치한 면소재지로써 청주.보은 괴산의 중간지역이다. 이 지역에서 생산되는 
고추, 인삼 등의 장이 이루어지고 있으며 지금도 청주 지역과 떨어져 있어 가장 활발하게 
장이 형성되고 있다. <br>",10,,,"미원장 (4, 9일)",28199
371,부산광역시 수영구 광안해변로312번길 60,(민락동),6,A04,A0401,A04010600,132493,38,20031117000000,http://tong.visitkorea.or.kr/cms/resource/64/1572164_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/1572164_image3_1.jpg,,129.1278914077,35.154238183000004,6.0,20180727131026,"회센타들이 즐비하게 들어서 있으며, 정갈한 맛을 자랑하는 각종 회요리(모듬회, 돔회, 광어회, 우럭회, 도다리 포회)와 그 생선뼈로 만든 얼큰한 매운탕을 광안리해수 욕장의 야경과 함께 즐길수 있다.",12,051-753-0200,민락어민활어직판장,민락어민활어직판장,48281
372,서울특별시 중구 장충단로 263,(을지로6가),1,A04,A0401,A04010600,273758,38,20040319135218,http://tong.visitkorea.or.kr/cms/resource/31/669231_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/669231_image3_1.jpg,,127.00852657829999,37.5679629533,6.0,20190226163823,"밀리오레가 위치한 동대문은 종로5가역부터 동대문 지하철역까지 재래시장이 형성되어 있다. 최근에는 시장이 현대화 되면서 프레야타운, 두산타워, 밀리오레등 대형 패션몰들이 생겨났다. 동대문 밀리오레도 그 중 하나이며 이 패션몰의 주 고객층은 10대이다. 10대들이 주 고객층의 80%를 차지한다. 그만큼 10대 감각에 맞는 옷들이 매장을 꽉 채우고 있다. 동대문 밀리오레는 다양한 제품, 저렴한 가격이라는 재래시장의 장점과 깨끗하고 현대적인 건물과 다양한 부대시설이라는 백화점의 장점을 두루 갖추고 있는 패션몰이다.
<br>",24,02-3393-0001 / 02-3393-0293,밀리오레 동대문점,밀리오레 (동대문점),04563
373,서울특별시 중구 퇴계로 115,,1,A04,A0401,A04010600,132558,38,20031209000000,http://tong.visitkorea.or.kr/cms/resource/15/774015_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/774015_image3_1.jpg,,126.9845039615,37.5610910978,6.0,20190226174015,"밀리오레는 지난 1998년 IMF위기 속에 오픈한 이후 고객의 사랑과 성원 속에 패션유통의 신화를 창조하고 있다. 생산자와 소비자를 직접 연결하는 혁신적인 유통시스템의 도입으로 최신유행의 제품을 저렴한 가격에 공급하는 동시에, 현대적인 시설과 서비스로 소비자의 욕구를 만족시키고 있다.",24,,,밀리오레 (명동점),04536
374,서울특별시 서대문구 신촌역로 30,(신촌동),1,A04,A0401,A04010600,132714,38,20070119000000,http://tong.visitkorea.or.kr/cms/resource/04/760104_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/760104_image3_1.jpg,,126.9424133881,37.5598432661,6.0,20190226172515,"신촌M 밀리오레는 외국 관광객에게도 잘알려진 젊음과 문화의 거리이자 국내 최 대의 대학가 패션 상권인 서울 신촌에 오픈했다. 빈티지, 로맨틱, 힙합, 시크에서 하이테크, IT까지 다양한 패션을 연출할수있다. <br>",14,02-6373-11,,밀리오레 (신촌점),03765
375,경상남도 밀양시 상설시장1길 11,(내일동),36,A04,A0401,A04010100,132277,38,20030416000000,http://tong.visitkorea.or.kr/cms/resource/39/2606939_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/39/2606939_image2_1.JPG,,128.7728908648,35.4926603011,6.0,20190617173322,"밀양시의 가장 큰 재래시장으로 밀양의 특산물인 삼랑진의 딸기, 고례의 대추, 밀양도자기 등을 중점적으로 판매한다. 딸기는 크고 맛이 달아 대도시에서도 알아주며 비타민C가 풍부하다. 이곳 밀양의 단장면 고례리와 범도리에서 나는 대추는 약 백년 전부터 이곳에서 재배되기 시작했다. 맛이 달고 연하며 말려도 주름이 적고 약효가 뛰어나다. 밀양이 도자기 산지로 유명한 것은 인근에 산청, 하동, 합천, 김천이 고령토와 백토의 생산지이기 때문이다. 밀양시에 있는 도자기 공장에서는 도자기 외에 주전자, 그릇, 질 그릇, 명 등이 생산된다. 밀양읍 삼문동 일대 전체가 풋고추를 생산하기도 한다. 이곳에서 생산되는 풋고추는 경남에서 생산되는 풋고추의 약 20%에 이른다고 한다.",7,055-354-2659,밀양시장 번영회,"밀양장 (2, 7일)",50430
376,제주특별자치도 제주시 탑동로 77,,39,A04,A0401,A04010600,1862800,38,20131125165042,,,,126.51692608370001,33.517814356799995,6.0,20191227152935,"바다잔치수산은 제주시 삼도2동에 위치한 수산물 판매매장이다. 주로 가을, 겨울 대갈치와 간고등어를 선별하고, 음력 1월~3월제 작업된 옥돔만을 선별하여 판매한다. 수산물뿐만 아니라 제주토종젓갈 및 제주과일 한라봉, 천혜향, 하우스 감귤 등도 함께 판매한다. 전국 택배가능하고 단일 공항배달도 가능하다. 가격, 제품 상담은 전화로 문의하면 된다. 한 건물에 제주향토음식점(갈치, 고등어 등 수산물 요리)도 병행하고 있다. <br>",4,064-702-8989,,바다잔치수산,63167
377,제주특별자치도 제주시 임항로 49,(건입동),39,A04,A0401,A04010600,1863246,38,20131126131628,,,,126.53002496379999,33.5169924336,6.0,20190226165511,바당의 물질은 서부두 수산시장내에 있는 공장직영점으로 다양한 해산물과 제주지역특산품등 구입하실 수 있는 수산가게이다.,4,064-758-3945,바당의물질,바당의물질,63276
378,서울특별시 강남구 도산대로11길 38,,1,A04,A0401,A04010600,984724,38,20100324140747,http://tong.visitkorea.or.kr/cms/resource/96/993496_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/993496_image3_1.jpg,"바가지머리 
<a href=""http://www.bagazimuri.com"" target=""_blank"" title=""바가지머리 사이트로 이동"">http://www.bagazimuri.com</a><br>",127.02250166569999,37.519921563000004,6.0,20191226163559,"온라인 여성의류 쇼핑몰 바가지머리(bagazimuri)의 신사동 가로수길 매장으로 10년간 바가지머리로 운영하던 매장을 바리에디션이라는 새로운 이름으로 리뉴얼 오픈하였다. 여성의류 뿐만 아니라 화장품을 판매하는 그라운드플랜도 함께 오픈하여 의류와 화장품을 함께 만나볼 수 있는 매장으로 구성되었다. 여성의류, 슈즈&백, 악세서리 등을 판매하고 있다. 제품의 종류가 다양하고 매일매일 새로운 상품이 업데이트 되어 다른 곳보다 빨리 신제품을 만나볼 수 있다. 그리고 매장의 벽면을 활용하여 신인 작가들의 작품들을 전시하고 있으며 바가지머리가 직접 제작한 감성적인 디자인의 팬시류도 판매하고 있다.<br>",1,1577-8241,㈜바리엔유,바리에디션/바리엔유 (구. 바가지머리),06034
