,addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,mapx,mapy,mlevel,modifiedtime,overview,sigungucode,tel,telname,title,zipcode,homepage
71,충청남도 계룡시 엄사면 배울길 81-1,(엄사면),34,A03,A0302,A03022100,1807703,28,20130426110221,,,127.2126747492,36.2607645017,6.0,20181219141002,"계룡산 천황봉의 산맥이 향적산 국사봉으로 연결되어 본 계룡산 녹색농촌 체험마을에 정기가 이어져 산악ATV 체험장 코스에서 신선한 기분을 받을 수 있다. 녹색농촌 체험마을의 시설과 자연부락의 경관도 즐길 수 있는 코스로 구성이 되어있다. 체험에 요구되는 ATV차량이 각각 300cc 20대, 100cc 5대가 준비되어 있다. 또한 전직원들이 안전에 각별한 관리를 하고 있다.<br>",16,,계룡산 녹색농촌 체험마을,계룡산 녹색농촌 체험마을 산악ATV체험장,32817,"계룡산 녹색농촌 체험마을 <a href=""http://www.krmt.kr"" target=""_blank"" title=""새창 : 계룡산 녹색농촌 체험마을 홈페이지로 이동"">http://www.krmt.kr</a>"
72,충청남도 계룡시 엄사면 배울길 81-1,(엄사면),34,A03,A0302,A03022000,1807690,28,20130426103513,,,127.2126747492,36.2607645017,6.0,20181219141140," 계룡시 엄사면 도곡리 일대의 야산을 정비하여 지리적 위치와 자연경관이 잘 어우러져 청정하고 조용한 분위기의 체험장과 함께 건강과 즐거움을 만끽할 수 있다. 원형으로 이루어진 체험장으로 탈의실, 샤워장, 화장실 등의 시설과 체험에 요구되는 모든 장비들을 갖추고 있다.<br>",16,,계룡산 녹색농촌 체험마을,계룡산 녹색농촌 체험마을 서바이벌체험장,32817,"계룡산 녹색농촌 체험마을 <a href=""http://www.krmt.kr"" target=""_blank"" title=""새창 : 계룡산 녹색농촌 체험마을 홈페이지로 이동"">http://www.krmt.kr</a>"
73,대전광역시 유성구 수통골로 47-3,(덕명동),3,A03,A0302,A03022700,2407314,28,20160901150003,http://tong.visitkorea.or.kr/cms/resource/73/2405173_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/2405173_image3_1.jpg,127.2885545734,36.3453283884,6.0,20190705153549,"도심과 가까우며 사람과 물이 통(通)하는 아름다운 계곡과 수놓은 비단처럼 아름다운 산이 펼쳐지는 계룡산국립공원 수통골지구의 대표 탐방코스. 시화(詩畵)밸리의 낭만에 수통폭포와 계곡이 만들어내는 청량감을 느끼며, 수놓은 비단같이 아름다운 금수봉에 이르는 코스로 대도시에서 가깝고 등산로가 가파르지 않아 가벼운 등산으로 부담 없이 많은 탐방객들이 연중 찾고 있다.",4,042-825-3006,수통골분소,계룡산 수통골,34154,"계룡산국립공원 <a href=""http://gyeryong.knps.or.kr/"" target=""_blank"" title=""새창 : 계룡산국립공원 홈페이지로 이동"">http://gyeryong.knps.or.kr</a>"
74,충청남도 공주시 반포면 계룡대로 1352,(반포면),34,A03,A0302,A03021700,2007483,28,20150603144028,http://tong.visitkorea.or.kr/cms/resource/76/2007476_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/76/2007476_image2_1.JPG,127.2421056214,36.3576178287,6.0,20180706162006,"충남 공주시 계룡산 국립공원 내에 위치한 유일한 글램핑장이다. 2015년 4월에 오픈하였으며 모든 야외활동을 위한 도구를 갖추고 있어 캠핑장비의 준비 없이 식재료만 준비하여 글램핑을 즐길 수 있다. 각 텐트 동마다 별도로 4인용 침대와 TV, 전기 열풍기, 냉장고, 전기밥솥, 전기 열판 등의 가전기기와 일체의 주방기구와 바비큐용 그릴이 제공되고 있다. <br />
 또한 개별 동마다 온수 샤워시설을 갖추고 있으며, 공연 무대, 캠프화이어 시설, 전문 커피숍이 글램핑장 내에 위치하고 있다. 각 텐트는 화재예방을 위하여 한국 방염 협회의 인증시험을 거친 방염 텐트를 사용하였으며, 펜션 이상 수준으로 단독 텐트 내에서 모든 숙식 활동이 가능한 시설을 갖춘 15개 텐트 등이 있다. 각 텐트 등은 최대 6인까지 숙박이 가능하다. 또한 국립공원 내에 위치하여 계룡산 등반과 연계한 활동이 가능하고, 계룡산 동월계곡이 글램핑 뒤편에 위치하여 여름철 어린이들의 물놀이가 가능하다. <br />
 <br /> ※ 본 캠핑장은(관광진흥법에 의거) 관광사업 등록 캠핑장임.<br>",1,,계룡산글램핑장,계룡산글램핑,32626,"계룡산글램핑 <a title=""새창 : 계룡산글램핑 홈페이지로 이동"" href=""http://www.glampingzoa.com/"" target=""_blank"">http://www.glampingzoa.com/</a>"
75,충청남도 공주시 반포면 동학사2로 115-16,(반포면),34,A03,A0302,A03021700,131191,28,20021126000000,,,127.24210840010001,36.357595609099995,6.0,20180706155308,"계룡산에서 즐기는 야영, 계룡산동학사야영장<br />
계룡산 동학사 인근에 위치하고 있는 야영장으로 계룡산과 동학사의 정취를 느끼며 야영을 할 수 있다. 야영장은 400명이 수용 가능하다.<br /><br />

동학사는 공주에서 약 25km, 대전에서 8km정도 떨어진 반포면 학봉리에 자리잡고 있다. 계룡산 동쪽 골짜기에 싸여 있는 천년고찰 '동학사'는 우리나라에서 가장 오래된 최초의 비구니 강원(일명:승가대학)으로서,150 여명의 비구니 스님들이 부처님의 일대시교 및 수행과 포교에 필요한 제반교육을 받으며 정진하고 있는 유서깊은 도량이다. 
또한 동학사는 문필봉(文筆峰)이 있어서 대 강 백들이 많이 배출된 곳으로도 유명하며 비구니 스님들의 경 읽는 소리는 맑은 계곡에 흐르는 물소리와 하나로 어우러져 고즈넉한 산사에 그 청아함을 더해준다. 주변에는 많은 볼거리가 있고 교통이 편리해 계룡산의 관광지 중에서도 가장 많은 사람들이 찾아온다. 특히 박정자삼거리에서 동학사에 이르는 약 3km 거리의 가로수는 벚나무로 이루어져 봄이면 벚꽃터널이 장관을 이룬다. 
93년부터 매년 동학사 봄꽃축제가 개최된다.<br /><br />

동학사와 갑사로 유명한, 계룡산국립공원<br />
1968년 12월 31일에 국립공원으로 지정된 계룡산은 대전광역시, 공주시, 논산시에 걸쳐있는 충남 제일의 명산이다. 차령산맥과 노령산맥 사이에 이룩된 산지로 능선이 닭의 볏을 머리에 쓴 용의 모습과 닮았다고 하여 계룡이라는 이름이 붙여지게 되었으며, 풍수지리에서도 명산이며, 무속신앙과 관계깊은 신비스러운 산이다. 주봉인 천황봉 (845.1M)을 비롯하여 삼불봉, 연천봉, 관음봉 등 열댓개의 봉우리, 기암괴석과 서쪽에 용문폭포, 동쪽에 은선폭포, 남쪽에 암용추, 숫용추폭포를 어우르고 있는 명산명소이다.<br /><br />

봄에는 동학사 진입로변의 벚꽃터널, 여름에는 동학사 계곡의 신록, 가을에는 
갑사와 용문폭포 주위의 단풍, 겨울에는 삼불봉과 자연성능의 설경이 장관을 이룬다. 
계룡산에는 유서 깊은 절과 전설이 담긴 유적들이 도처에 많다. 동쪽의 동학사, 서북쪽의 갑사, 서남쪽에 신원사, 동남쪽에 용화사가 있고 갑사삼신괘불탱 등 국보 2점, 쇠로 된 당간과 당간지주 등 보물 7점과 신원사 오층석탑 등 지방문화재 9점이 있다. <br /><br />
※ 본 캠핑장은(관광진흥법에 의거) 관광사업 등록 캠핑장임.<br>",1,,계룡산동학사야영장,계룡산동학사야영장,32626,"국립공원관리공단 동학사야영장 <a title=""새창 : 국립공원관리공단 동학사야영장 페이지로 이동"" href=""https://reservation.knps.or.kr/information/campInfo.action?seqId=B161001"" target=""_blank"">https://reservation.knps.or.kr/information/campInfo.action?seqId=B161001</a><br>"
76,충청남도 공주시 계룡면 하대리,(계룡면),34,A03,A0303,A03030500,131052,28,20020702000000,http://tong.visitkorea.or.kr/cms/resource/67/1902767_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/1902767_image3_1.jpg,127.1555886047,36.3489145235,6.0,20180525155200,"낚시명당으로 유명한 계룡저수지<br />
충청남도 공주시 계룡면 하대리에 있는 농업관개용 저수지로 동쪽은 계룡산에 이어지는 완사면이고, 남쪽과 북쪽에는 약 300m 높이의 화강암 구릉지가 있다. 중앙부는 분지를 이루어 서남부에 저수지 제방을 쌓기가 용이함에 따라 계룡면 하대리 인근 지역에 농업용수를 공급하기 위해 1954년 착공하여 1964년 
준공되었다.<br /><br />

제방 형식은 흙댐(휠댐)이며, 유역 면적은 1,574㏊, 유효 저수량은 3,412.4000㎥이며, 제방 높이는 14.3m, 제방 길이는 288m이다. 물넘이 형식은 측수로식이며, 물넘이 길이는 97m, 물넘이 높이는 1.2m이다.<br /><br />

사계절 낚시의 꽃, 계룡저수지<br />
수질이 깨끗하여 봄, 가을보다는 여름밤낚시에 호황을 보이고 얼음낚시에서도 많은 월척이 낚인다. 제방왼쪽 연안은 단순하여 포인트가 많지 않으나 교통이 편리하여 꾼들이 많이 찾고, 제방 오른쪽 연안은 비교적 굴곡이 심해 앉을 자리가 많다. 상류에는 개울이 세곳에 흘러들어 복잡한 구조를 가지고 있으며, 수초도 많아 개울을 중심으로 포인트가 형성되고 좌대도 대부분 상류에 몰려 있다.<br>",1,041-840-8850,계룡면사무소,계룡저수지,32615,"공주 문화관광 <a href=""http://tour.gongju.go.kr/"" target=""_blank"" title=""새창: 공주 문화관광 홈페이지로 이동"">http://tour.gongju.go.kr</a>"
77,전라남도 영광군 홍농읍 계마길,(홍농읍),38,A03,A0303,A03030600,131112,28,20021128000000,,,126.4067495819,35.3931550987,6.0,20180418155217,"감성돔 배낚시의 출항지로 계마항의 선착장에서 선편으로 1시간 전후의 범위내에 위치하는 까막섬, 쥐섬, 괭이섬, 돔배 일원이 감성돔의 포인트로 알려져 있다. 감성돔뿐만 아니라 농어, 보구치, 넙치, 능성어, 노래미 등이 철에 따라 낚인다.
 백수 백암리, 대신리에서는 바위에서 낚시를 즐길 수 있으며 돔, 숭어 등이 주로 잡힌다.<br />
 * 낚시장소 - 전남 영광군 홍농읍 계마리<br>",16,061-350-5422,영광군청 해양수산과,계마리,57000,"영광군청 문화관광 <a title=""새창 : 영광군청 문화관광 홈페이지로 이동"" href=""http://tour.yeonggwang.go.kr/main/?site=tour"" target=""_blank"">http://tour.yeonggwang.go.kr/main/?site=tour</a><br><br>"
78,인천광역시 계양구 주부토로 580,(계산동),2,A03,A0302,A03020100,2465040,28,20161220093623,http://tong.visitkorea.or.kr/cms/resource/77/2461877_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2461877_image3_1.jpg,126.729172114,37.5460966182,6.0,20181005140228,"인천광역시에서 운영하는 계산국민체육센터는 지상 3층, 지하 1층 건물에 주민과 방문객을 위한 체육공간을 마련하고 있다. 수영장을 비롯해 헬스장, 댄스스포츠, 실내체육관, 요가실, 조깅전용트랙을 갖추었다. 다양한 유아 체육교육을 진행하는 유아교실이 각 층마다 마련되어 남녀노소 건강한 생활 체육을 즐길 수 있다. 각 공간은 스포츠, 공연이벤트, 문화행사, 공공행사 등을 진행할 수 있는 공간 대관 신청도 가능하다. 매달 다채로운 이벤트도 상시 진행하며 주민들에게 체육공간과 함께 문화의 장을 마련한다.<br>",2,,계산국민체육센터,계산국민체육센터,21030,"<a href=""http://www.insiseol.or.kr/institution_guidance/gyesan/"" target=""_blank"" title=""새창 : 계산국민체육센터 홈페이지로 이동"">http://www.insiseol.or.kr/institution_guidance/gyesan/</a>"
79,인천광역시 계양구 봉오대로 855,(서운동),2,A03,A0302,A03020300,2463896,28,20161219154415,http://tong.visitkorea.or.kr/cms/resource/81/2461881_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/2461881_image3_1.jpg,126.74387115399999,37.5324484662,6.0,20180221113251,"249,107.3㎡ 규모의 대지에 조성된 경기장으로 국제 벨로드롬 경기장, 계양체육관, 아시아드양궁장, 다목적운동장이 마련됐다. 독특한 건축 외관으로 계양구의 새로운 랜드마크로 자리한다. 축구장, 농구장, 인라인스케이트장, 배드민턴장을 비롯해 9종의 운동기구를 갖추어 전 분야의 체육을 다양하게 즐길 수 있다. 편의시설과 휴게시설은 물론 느티나무 외 20여 종이 넘는 교목과 철쭉 등 관목, 맥운동 등 초화를 심은 공원이 조성됐고 32,993.24㎡ 규모의 잔디가 펼쳐졌다.<br>",2,032-550-3500,계양경기장,계양경기장,21072,"<a href=""http://www.insiseol.or.kr/institution_guidance/gyeyang/index.asp"" target=""_blank"" title=""새창 : 계양경기장 홈페이지로 이동"">http://www.insiseol.or.kr/institution_guidance/gyeyang/index.asp</a>"
80,인천광역시 계양구 봉오대로 855,(서운동),2,A03,A0302,A03020300,2463875,28,20161219153234,http://tong.visitkorea.or.kr/cms/resource/13/2461913_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2461913_image3_1.jpg,126.74387115399999,37.5324484662,6.0,20180221134647,"계양체육관은 배구 전문 실내경기장으로 V-리그의 인천 대한항공 점보스와 인천 흥국생명 핑크스파이더가 공동 홈구장으로 사용 중이다. 때에 따라 배구 외에 배드민턴이나 공수도 등의 경기에도 활용된다. 체육관 내 수용 가능 인원수는 4,270명이다. <br>",2,032-550-3500,계양경기장 계양체육관,계양경기장 계양체육관,21072,"<a href=""http://www.insiseol.or.kr/institution_guidance/gyeyang/index.asp"" target=""_blank"" title=""새창 : 계양경기장 홈페이지로 이동"">http://www.insiseol.or.kr/institution_guidance/gyeyang/index.asp</a>"
81,인천광역시 계양구 봉오대로 855,(서운동),2,A03,A0302,A03020300,2463889,28,20161219153932,http://tong.visitkorea.or.kr/cms/resource/06/2461906_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/2461906_image3_1.jpg,126.74387115399999,37.5324484662,6.0,20171016165304,"계양경기장 안에 있는 아시아드양궁장은 연면적 5,703.64㎡의 규모로 총 1,181석을 갖춘 대형 규모의 양궁 전문 경기장이다. 지하1층, 지상 3층으로 꾸며졌으며 장애인 전용 주차구역을 포함해 총 159대의 차량을 주차할 수 있는 주차장을 갖췄다. 국내외 양궁 대회는 물론 각종 행사와 공연이 펼쳐진다. 계양경기장과 주변 공원 시설이 잘 마련되어 있어 가벼운 운동과 산책을 즐기기도 좋다.<br>",2,032-550-3500,계양경기장 아시아드양궁장,계양경기장 아시아드양궁장,21072,"<a href=""http://www.insiseol.or.kr/institution_guidance/gyeyang/index.asp"" target=""_blank"" title=""새창 : 계양경기장 홈페이지로 이동"">http://www.insiseol.or.kr/institution_guidance/gyeyang/index.asp</a>"
