,addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,mapx,mapy,mlevel,modifiedtime,readcount,sigungucode,tel,title,zipcode
300,서울특별시 종로구 수표로28길 21-12,,1,A04,A0401,A04010600,2636336,38,20191115173757,http://tong.visitkorea.or.kr/cms/resource/23/2636323_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2636323_image2_1.jpg,126.9898531239,37.5734536461,6.0,20191118095541,0,23,010-2575-5709,때때롯살롱,03133
301,서울특별시 종로구 돈화문로 71,,1,A04,A0401,A04010600,987937,38,20100329131220,http://tong.visitkorea.or.kr/cms/resource/41/1010741_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/1010741_image3_1.jpg,126.9906030144,37.5748951588,6.0,20190313164910,11648,23,"02-741-0258, 5411",떡카페 질시루,03132
302,서울특별시 종로구 경희궁1길 1,(신문로2가),1,A04,A0401,A04010600,2603251,38,20190524141723,http://tong.visitkorea.or.kr/cms/resource/46/2603246_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2603246_image2_1.jpg,126.9695077546,37.5735032753,6.0,20190524142429,3,23,010-8274-2106,라바타운,03176
303,제주특별자치도 제주시 한림읍 금능남로 127,,39,A04,A0401,A04010600,1705333,38,20120831141931,,,126.2396644133,33.3796613764,6.0,20181119105219,6745,4,064-795-3200,라온명품관,63015
304,서울특별시 마포구 성미산로29길 4,(연남동),1,A04,A0401,A04010600,2606743,38,20190614164729,http://tong.visitkorea.or.kr/cms/resource/37/2606537_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/2606537_image3_1.jpg,126.9229733631,37.5644646035,6.0,20190614164729,0,13,02-337-9966,라이너노트,03980
305,경기도 고양시 일산동구 중앙로 1305-56,,31,A04,A0401,A04010600,1144856,38,20101210162808,http://tong.visitkorea.or.kr/cms/resource/21/1928921_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/1928921_image3_1.jpg,126.7683208674,37.6609756139,6.0,20180308144755,21033,2,031-920-9600,라페스타 (Lafesta),10401
306,서울특별시 용산구 한강대로 285,,1,A04,A0401,A04010600,1304628,38,20110610164106,http://tong.visitkorea.or.kr/cms/resource/36/1309036_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/1309036_image3_1.jpg,126.9719167112,37.5437178911,6.0,20180212144011,6367,21,02-716-8093,랜드로바 (남영점),04321
307,부산광역시 중구 광복로 64,(광복동2가),6,A04,A0401,A04010600,1304036,38,20110610111602,http://tong.visitkorea.or.kr/cms/resource/30/1306030_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/1306030_image3_1.jpg,129.0318457158,35.0989731515,6.0,20180212145047,6837,15,051-231-9663,랜드로바 (부산점),48953
308,서울특별시 중구 명동길 17,(명동1가),1,A04,A0401,A04010600,1304737,38,20110610171211,http://tong.visitkorea.or.kr/cms/resource/83/1309183_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/1309183_image3_1.jpg,126.9832040019,37.5638463104,6.0,20190227135254,3670,24,02-755-7681,레스모아 (LesMore) 명동점,04534
309,부산광역시 중구 광복로 57,(광복동2가),6,A04,A0401,A04010600,1304051,38,20110610112302,http://tong.visitkorea.or.kr/cms/resource/38/1306038_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/1306038_image3_1.jpg,129.0314790684,35.0994342042,6.0,20190227135353,5889,15,,레스모아 (LesMore) 부산광복동점,48952
310,서울특별시 강남구 압구정로 162,(신사동),1,A04,A0401,A04010600,1021180,38,20100513153524,http://tong.visitkorea.or.kr/cms/resource/03/1020703_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/1020703_image3_1.jpg,127.0274454790,37.5263042437,6.0,20181113145537,9945,1,02-511-2427,록시땅 (Loccitane),06030
311,경기도 파주시 회동길 390,,31,A04,A0401,A04010600,1562538,38,20120306132420,http://tong.visitkorea.or.kr/cms/resource/89/2487489_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/2487489_image2_1.jpg,126.6937594139,37.7179370956,6.0,20190405161016,25725,27,031-960-2500,롯데 파주 프리미엄아울렛,10881
312,부산광역시 기장군 기장읍 기장해안로 147,,6,A04,A0401,A04010600,1993017,38,20150324163840,,,129.2127940917,35.1922299485,6.0,20190405161138,307550,3,051-901-2500,롯데 프리미엄아울렛 동부산점,46084
313,서울특별시 영등포구 선유로 138,,1,A04,A0401,A04010500,2562345,38,20181008094430,http://tong.visitkorea.or.kr/cms/resource/43/2562343_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/2562343_image2_1.jpg,126.8916023066,37.5260379529,6.0,20181008094430,785,20,02-450-2500,롯데마트 서울 양평점,07255
314,서울특별시 중구 을지로 30,(소공동),1,A04,A0401,A04010400,132318,38,20031028000000,http://tong.visitkorea.or.kr/cms/resource/13/1132713_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/1132713_image3_1.jpg,126.9809819395,37.5653516507,6.0,20181115114139,41804,24,02-759-6660~2,롯데면세점 (본점),04533
315,서울특별시 강서구 하늘길  77,(방화동),1,A04,A0401,A04010600,1535690,38,20120112134759,http://tong.visitkorea.or.kr/cms/resource/85/1570285_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/1570285_image3_1.jpg,126.8007428022,37.5659844669,6.0,20180226140104,3608,4,02-6116-4000,롯데몰 김포공항,07505
316,부산광역시 중구 중앙대로 2,,6,A04,A0401,A04010300,1255079,38,20110412104600,http://tong.visitkorea.or.kr/cms/resource/60/1960460_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/1960460_image3_1.jpg,129.0367786365,35.0983788646,6.0,20180726150319,11427,15,051-678-2500,롯데백화점 (부산 광복점),48944
317,부산광역시 부산진구 가야대로 772,(부전동),6,A04,A0401,A04010300,132607,38,20040226000000,http://tong.visitkorea.or.kr/cms/resource/36/1960436_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/1960436_image3_1.jpg,129.0562420097,35.1569754411,6.0,20181119174531,12682,7,051-810-2500,롯데백화점 (부산본점),47285
318,서울특별시 중구 남대문로 73,(남대문로2가),1,A04,A0401,A04010300,273806,38,20050720164708,http://tong.visitkorea.or.kr/cms/resource/56/668856_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/668856_image3_1.jpg,126.9815930278,37.5641934634,6.0,20181116152711,16193,24,02-771-2500,롯데백화점 (에비뉴엘),04533
319,서울특별시 중구 남대문로 81,(소공동),1,A04,A0401,A04010300,132668,38,20061031000000,http://tong.visitkorea.or.kr/cms/resource/37/2553737_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/2553737_image2_1.jpg,126.9817152234,37.5647378465,6.0,20190318114026,9173,24,010-6470-4769,롯데백화점(본점)[한국관광 품질인증/Korea Quality],04533
320,서울특별시 송파구 올림픽로 240,(잠실동),1,A04,A0401,A04010300,132651,38,20061027000000,http://tong.visitkorea.or.kr/cms/resource/58/2628258_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2628258_image3_1.jpg,127.0979394903,37.5112294847,6.0,20191203165004,8817,18,02-411-5651,롯데백화점(잠실점)[한국관광 품질인증/Korea Quality],05554
321,서울특별시 용산구 한강대로 405,(동자동),1,A04,A0401,A04010600,1336178,38,20110720144250,http://tong.visitkorea.or.kr/cms/resource/40/2553740_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/2553740_image2_1.jpg,126.9717164149,37.5548277077,6.0,20190405160535,18164,21,02-6965-2500,롯데쇼핑 롯데아울렛 서울역점[한국관광 품질인증/Korea Quality],04320
322,서울특별시 송파구 올림픽로 300,(신천동),1,A04,A0401,A04010600,2497977,38,20170627171138,http://tong.visitkorea.or.kr/cms/resource/03/2628303_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2628303_image3_1.jpg,127.1042832896,37.5136209882,6.0,20191203165435,92,18,02-411-5651,롯데쇼핑 에비뉴엘 월드타워점[한국관광 품질인증/Korea Quality],05551
323,광주광역시 서구 금화로 240,,5,A04,A0401,A04010600,2006327,38,20150528145428,http://tong.visitkorea.or.kr/cms/resource/75/726275_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/726275_image3_1.jpg,126.8748450816,35.1336284249,6.0,20190405161214,6050,5,062-606-2500,롯데아울렛 광주월드컵점,62048
324,서울특별시 송파구 올림픽로 240,(잠실동),1,A04,A0401,A04010600,132248,38,20031030000000,http://tong.visitkorea.or.kr/cms/resource/29/1920629_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/1920629_image3_1.jpg,127.0972006734,37.5110794886,6.0,20181115131910,14830,18,02-411-2000,롯데월드 쇼핑몰,05554
325,경기도 광명시 일직로 17,(일직동),31,A04,A0401,A04010600,2008709,38,20150608171533,http://tong.visitkorea.or.kr/cms/resource/92/2008792_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/2008792_image3_1.jpg,126.8828504043,37.4243079445,6.0,20190405160617,10803,4,02-6226-2500,롯데프리미엄아울렛 광명점,14352
326,경기도 용인시 기흥구 신고매로 124,(고매동),31,A04,A0401,A04010600,2609837,38,20190705132431,http://tong.visitkorea.or.kr/cms/resource/30/2609830_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/2609830_image2_1.jpg,127.1209287945,37.2254213563,6.0,20190820140107,0,23,031-916-2500,롯데프리미엄아울렛 기흥점,17087
327,경상남도 김해시 장유로 469,,36,A04,A0401,A04010600,690680,38,20090210135438,http://tong.visitkorea.or.kr/cms/resource/28/1061128_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/1061128_image3_1.jpg,128.8297831899,35.1851125701,6.0,20190405160700,41139,4,055-900-2500,롯데프리미엄아울렛 김해점,51011
328,경기도 이천시 호법면 프리미엄아울렛로 177-74,,31,A04,A0401,A04010600,2041024,38,20151112154847,http://tong.visitkorea.or.kr/cms/resource/22/2040822_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2040822_image3_1.jpg,127.3999752821,37.2419855811,6.0,20190529160909,12602,26,031-777-2500,롯데프리미엄아울렛 이천점,17384
329,서울특별시 중구 을지로 264,(을지로6가),1,A04,A0401,A04010600,1851465,38,20131016093521,,,127.0070462203,37.5657354076,6.0,20180223145456,4952,24,02-6262-4000,롯데피트인,04561
330,경상남도 사천시 벌리5길 12-12,"(벌리동,경상월드텔)",36,A04,A0401,A04010700,1661859,38,20120704104813,,,128.0843548238,34.9388517774,6.0,20190104153317,6835,8,055-833-0524,루디아공예원,52559
331,서울특별시 용산구 이태원로 188-1,(이태원동),1,A04,A0401,A04010600,984771,38,20100324142545,http://tong.visitkorea.or.kr/cms/resource/07/994607_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/994607_image3_1.jpg,126.9949037733,37.5342499589,6.0,20181116151228,7437,21,02-792-9621,리콜렉션,04406
332,전라남도 강진군 마량면 마량3길 4,,38,A04,A0401,A04010100,132052,38,20020419000000,http://tong.visitkorea.or.kr/cms/resource/50/1971650_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/1971650_image3_1.jpg,126.8165447217,34.4520790817,6.0,20190215111408,11648,1,061-433-7712,"마량장 (3, 8일)",59269
333,서울특별시 금천구 디지털로9길 23,,1,A04,A0401,A04010600,132593,38,20031106000000,http://tong.visitkorea.or.kr/cms/resource/10/1923610_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/1923610_image2_1.jpg,126.8863707829,37.4786294780,6.0,20190318170953,19838,8,02-2109-7000,마리오아울렛,08511
334,경상남도 창원시 마산합포구 어시장8길 8,,36,A04,A0401,A04010200,1622326,38,20120504104238,http://tong.visitkorea.or.kr/cms/resource/16/1824316_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/1824316_image3_1.jpg,128.5739939884,35.2005395131,,20180307154756,9798,16,055-221-0671,마산어시장,51720
335,경기도 남양주시 화도읍 마석로17번길 26,,31,A04,A0401,A04010100,1960242,38,20141027141934,http://tong.visitkorea.or.kr/cms/resource/24/1958524_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/1958524_image3_1.jpg,127.3056387129,37.6544332815,6.0,20190104130516,6533,9,,"마석 5일장(3, 8일)",12176
336,서울특별시 성동구 마장로31길 40,(마장동),1,A04,A0401,A04010200,1253230,38,20110408153220,http://tong.visitkorea.or.kr/cms/resource/40/2489440_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/40/2489440_image2_1.png,127.0384099145,37.5697882781,6.0,20180504172439,18736,16,02-2281-4446 ~ 7,마장 축산물시장,04748
337,경상남도 함양군 마천면 천왕봉로 1144-2,,36,A04,A0401,A04010100,132152,38,20021216000000,http://tong.visitkorea.or.kr/cms/resource/90/1611690_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/1611690_image3_1.jpg,127.6627021434,35.3956679475,6.0,20190213113829,10657,20,055-960-5153,"마천장 (5, 10일)",50055
338,광주광역시 북구 서방로81번길 27,,5,A04,A0401,A04010100,1433867,38,20111110175242,http://tong.visitkorea.or.kr/cms/resource/88/2048088_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2048088_image3_1.jpg,126.9225398917,35.1724998412,6.0,20180219111704,15917,4,062-262-4082,"말바우장 / 말바우시장 (2, 4, 7, 9일)",61194
339,전라남도 무안군 망운면 조산길 2,,38,A04,A0401,A04010100,132063,38,20021119000000,http://tong.visitkorea.or.kr/cms/resource/55/1971655_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/1971655_image3_1.jpg,126.3919686000,35.0115147228,6.0,20190215105132,8897,9,061-450-5607,"망운장 (1, 6일)",58534
340,서울특별시 마포구 포은로8길 14,,1,A04,A0401,A04010200,2499807,38,20170713142302,http://tong.visitkorea.or.kr/cms/resource/99/2499799_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/99/2499799_image2_1.JPG,126.9056112896,37.5562263614,6.0,20190319150513,2393,13,02-335-3591,망원시장,04010
341,서울특별시 중구 마장로 3,,1,A04,A0401,A04010600,1113581,38,20101019133459,http://tong.visitkorea.or.kr/cms/resource/93/1984393_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/1984393_image3_1.jpg,127.0105235943,37.5688045577,6.0,20190318172927,15125,24,02-2234-0981,맥스타일 (maxtyle),04567
342,서울특별시 마포구 양화로 45,"(서교동,메세나폴리스)",1,A04,A0401,A04010600,2011782,38,20150623161457,http://tong.visitkorea.or.kr/cms/resource/68/2012068_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2012068_image3_1.jpg,126.9139217822,37.5513131918,6.0,20181116164626,27303,13,02-2269-7178,메세나폴리스 몰,04036
343,경상남도 하동군 악양면 섬진강대로 3068-4,(악양면),36,A04,A0401,A04010900,1343601,38,20110728102339,,,127.6960977906,35.1297290720,6.0,20180228113333,12780,18,055-883-9927,명성다원,52308
344,경기도 성남시 중원구 둔촌대로 79,(성남동),31,A04,A0401,A04010100,132266,38,20040223000000,http://tong.visitkorea.or.kr/cms/resource/71/1788471_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/1788471_image3_1.jpg,127.1279057272,37.4302421996,6.0,20181122163331,23855,12,031-721-9905,"모란장 / 모란민속시장 (4, 9일)",13377
345,서울특별시 서대문구 이화여대길 52-33,,1,A04,A0401,A04010600,987746,38,20100326172639,http://tong.visitkorea.or.kr/cms/resource/70/1010270_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/1010270_image3_1.jpg,126.9448520663,37.5594600212,6.0,20190313165310,8812,14,02-363-7524,모이라이 (moirai),03765
346,서울특별시 송파구 동남로 108,(문정동),1,A04,A0401,A04010600,987551,38,20100326135747,http://tong.visitkorea.or.kr/cms/resource/40/1000840_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/1000840_image3_1.jpg,127.1233711233,37.4896185625,6.0,20191226163329,10562,18,02-407-5151,모즈 (mods),05805
347,충청북도 괴산군 불정면 목도로2길 10,,33,A04,A0401,A04010100,132011,38,20020419000000,,,127.8532116253,36.8714809931,6.0,20190313163500,10839,1,043-834-0123,"목도장 / 목도시장(4, 9일)",28002
348,서울특별시 양천구 목동중앙북로6길 5,(목동),1,A04,A0401,A04010200,2611280,38,20190716111345,http://tong.visitkorea.or.kr/cms/resource/79/2611279_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2611279_image2_1.jpg,126.8652401963,37.5482210155,6.0,20190716111510,0,19,02-2620-3474,목동깨비시장,07950
349,서울특별시 양천구 목동중앙남로7길 8,(목동),1,A04,A0401,A04010200,2611287,38,20190716132712,http://tong.visitkorea.or.kr/cms/resource/81/2611281_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/2611281_image2_1.jpg,126.8662431794,37.5376750366,6.0,20190716132712,0,19,02-2647-9191,목사랑시장,07958
350,전라남도 목포시 산정로 174,,38,A04,A0401,A04010200,1143723,38,20101208172249,http://tong.visitkorea.or.kr/cms/resource/60/1163260_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/1163260_image3_1.jpg,126.3921180508,34.8040714554,6.0,20180306154022,20191,8,061-276-5787,목포 동부시장,58652
351,전라남도 목포시 원산중앙로 51,,38,A04,A0401,A04010200,1227095,38,20110314104047,http://tong.visitkorea.or.kr/cms/resource/50/1163350_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/1163350_image3_1.jpg,126.3775525232,34.8102316343,6.0,20190118150954,14693,8,"목포신중앙시장 061-273-1733<br>
목포시청 관광경제 061-270-8087<br>",목포 신중앙시장,58637
352,전라남도 목포시 자유로 122,(산정동),38,A04,A0401,A04010200,1177225,38,20110118181043,http://tong.visitkorea.or.kr/cms/resource/95/2050595_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/2050595_image3_1.jpg,126.4029506924,34.7930534295,6.0,20190924143426,39983,8,061-245-1615,목포 자유시장 (남진야시장),58737
353,전라남도 목포시 해안로 267,,38,A04,A0401,A04010200,1057716,38,20100709145937,http://tong.visitkorea.or.kr/cms/resource/86/2043486_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2043486_image3_1.jpg,126.3901186193,34.7878010330,6.0,20190225175123,26523,8,061-245-5096,목포 종합수산시장,58752
354,전라남도 목포시 석현로 28,,38,A04,A0401,A04010200,1730879,38,20121009160256,http://tong.visitkorea.or.kr/cms/resource/90/1972090_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/1972090_image3_1.jpg,126.4246260181,34.8153651607,6.0,20180305161513,14834,8,061-284-4389,목포 청호시장,58656
355,경기도 수원시 팔달구 수원천로258번길 10-12,,31,A04,A0401,A04010200,1177952,38,20110119155737,http://tong.visitkorea.or.kr/cms/resource/38/1998938_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/1998938_image3_1.jpg,127.0207420209,37.2760109304,6.0,20190318172607,13489,13,031-246-5638,못골종합시장 (못골시장),16245
